pitch,yaw,roll,relative_distance,HunchValue,target
16.0723624300239,-5.83981552447053,-1.51815082837019,6.762652387340784,0.485116807322741,normal
16.9221075224215,-8.08591322858554,-1.0389181910998,4.655575883606043,0.414907940489374,normal
17.0316937618478,-12.8958482990338,-0.0944029656118421,3.462822419152864,0.412798451234035,normal
18.7182495547399,-11.2838050929124,1.60414060724895,6.885354707264675,0.461235796438133,normal
18.7444470864991,-25.9029907520422,-0.0613800031087192,5.624492112979712,0.410346558021539,wryneck
18.7444470864991,-25.9029907520422,-0.0613800031087192,9.50950156802235,0.410346558021539,crossleg
19.8700873879428,0.490669243336444,0.7857949141234,2.608668538381912,0.422976199348361,normal
20.3382114879085,27.8632616016847,28.3028076075389,0.8924535318248514,0.404055055414499,wryneck
20.3382114879085,27.8632616016847,28.3028076075389,1.174966107821216,0.404055055414499,hunch
20.3382114879085,27.8632616016847,28.3028076075389,6.376521741891834,0.404055055414499,stretchneck
20.3382114879085,27.8632616016847,28.3028076075389,7.99007025000253,0.404055055414499,crossleg
20.8346795944125,-42.9445880228084,-21.3155921012418,0.9205760937255292,0.427362940484479,stretchneck
20.8346795944125,-42.9445880228084,-21.3155921012418,1.808904786601009,0.427362940484479,wryneck
20.8346795944125,-42.9445880228084,-21.3155921012418,10.6049524983923,0.427362940484479,crossleg
21.7230214383853,-36.2603882667073,-14.2276206945647,0.3886741047161979,0.447773084943609,stretchneck
21.7230214383853,-36.2603882667073,-14.2276206945647,5.507683749345264,0.447773084943609,wryneck
21.7230214383853,-36.2603882667073,-14.2276206945647,13.1598603557989,0.447773084943609,crossleg
21.860522683144,-39.3499071896484,-15.14109370938,3.419296240419763,0.448366704373167,stretchneck
21.860522683144,-39.3499071896484,-15.14109370938,4.901839360608227,0.448366704373167,wryneck
21.860522683144,-39.3499071896484,-15.14109370938,10.717162972406,0.448366704373167,crossleg
24.7280786180885,-5.50040924314176,-0.47021683200334,5.823947091486233,0.420271963809456,normal
31.9737143057271,-4.4947996551313,-1.95690185313169,2.80817404196413,0.448172949058373,normal
35.0664273339913,-0.190053001098284,-0.117549763857081,3.364390262932108,0.420924255332909,normal
35.5241394734007,-1.62032173039796,-1.51956022327114,0.7480308573946287,0.410163683007557,normal
35.5241394734007,-1.62032173039796,-1.51956022327114,2.442708888704237,0.492970888075901,normal
35.887755469337,10.3458671512093,18.9080419252401,6.607651381357436,0.412866561175369,stretchneck
35.887755469337,10.3458671512093,18.9080419252401,10.6248209580031,0.412866561175369,crossleg
36.7307103418558,12.3792467774213,16.1416573515639,0.5713211950438382,0.409578647232358,stretchneck
36.7307103418558,12.3792467774213,16.1416573515639,1.544836236428367,0.409578647232358,crossleg
36.7307103418558,12.3792467774213,16.1416573515639,1.898062076685112,0.409578647232358,hunch
40.1126793989889,13.8555896187649,20.0798516738666,0.9147497845866396,0.406050203917773,hunch
40.1126793989889,13.8555896187649,20.0798516738666,2.505556205075449,0.406050203917773,stretchneck
40.1126793989889,13.8555896187649,20.0798516738666,8.1701414326656,0.406050203917773,crossleg
